date,Low,2,3,4,5,6,7,8,9,High,RF
199005,0.0544,0.0357,0.0506,0.0429,0.0609,0.0397,0.0534,0.0304,0.0494,0.0519,0.68
199006,0.0087,-0.002,0.0005,0.0034,0.0015,0.0294,-0.0041,0.0003,0.0133,0.0083,0.63
199007,-0.0378,-0.0297,-0.0384,-0.0284,-0.0227,-0.0151,-0.0282,-0.0367,-0.0248,-0.0452,0.68
199008,-0.1218,-0.1311,-0.132,-0.1184,-0.123,-0.1156,-0.0769,-0.1026,-0.1236,-0.1212,0.66
199009,-0.1004,-0.0919,-0.0837,-0.0833,-0.0918,-0.0883,-0.0725,-0.0792,-0.0661,-0.0629,0.6
199010,-0.0348,-0.0494,-0.0665,-0.0581,-0.0616,-0.0691,-0.0575,-0.0662,-0.0591,-0.1019,0.68
199011,0.0664,0.0441,0.0446,0.0382,0.0343,0.05,0.0057,0.0424,0.04,0.0187,0.57
199012,-0.0328,0.0008,-0.0066,0.0235,0.0188,0.0364,0.0085,0.0303,0.0178,-0.0345,0.6
199101,0.1524,0.0818,0.065,0.0709,0.073,0.0718,0.0709,0.0689,0.0819,0.0827,0.52
199102,0.2082,0.1192,0.126,0.1034,0.1099,0.1241,0.1159,0.1201,0.1283,0.1397,0.48
199103,0.1304,0.0881,0.0698,0.074,0.0673,0.0612,0.0707,0.0696,0.0799,0.0743,0.44
199104,0.0687,0.0334,0.0172,0.0608,0.0271,0.0284,0.0334,0.0155,0.0369,0.0041,0.53
199105,0.037,0.0335,0.0329,0.0329,0.0306,0.0373,0.0291,0.026,0.0329,0.023,0.47
199106,-0.027,-0.0386,-0.0315,-0.0248,-0.0324,-0.0355,-0.0458,-0.054,-0.0375,-0.0451,0.42
199107,0.0723,0.0234,0.0297,0.039,0.0247,0.0353,0.0087,0.0497,0.0274,0.0185,0.49
199108,0.0418,0.024,0.0182,0.0317,0.0237,0.0238,0.0248,0.0316,0.0404,0.0378,0.46
199109,0.0145,0.004,-0.0035,0.0058,0.0028,0.0082,0.0059,0.0015,0.0009,0.0243,0.46
199110,0.0436,0.0208,0.0226,0.013,0.0153,0.0081,0.0258,0.0244,0.0194,0.0455,0.42
199111,-0.0239,-0.029,-0.0277,-0.0303,-0.0046,-0.0162,-0.0311,-0.0264,-0.0321,-0.0401,0.39
199112,0.037,0.0517,0.0596,0.0627,0.0566,0.0527,0.0137,0.0606,0.0514,0.0093,0.38
199201,0.3373,0.1325,0.1761,0.0893,0.11,0.1039,0.0747,0.0738,0.0898,0.1051,0.34
199202,0.0539,0.0284,0.0265,0.0538,0.0308,0.0399,0.0537,0.0521,0.0684,0.0828,0.28
199203,-0.0245,-0.017,-0.0226,0.0227,-0.0131,-0.0215,-0.0125,-0.0118,-0.0052,-0.0258,0.34
199204,-0.0741,-0.0587,-0.0371,-0.0191,-0.0223,-0.0224,-0.0196,-0.014,-0.0202,-0.045,0.32
199205,0.0049,-0.0066,-0.0009,0.018,-0.0081,0.0027,0.0055,0.0134,0.0005,0.0057,0.28
199206,-0.0539,-0.0522,-0.0471,-0.0352,-0.0351,-0.0162,-0.0275,-0.041,-0.0485,-0.0469,0.32
199207,0.044,0.0301,0.0262,0.0314,0.0252,0.0294,0.0183,0.0329,0.0238,0.0065,0.31
199208,-0.0159,-0.0298,-0.0294,-0.0168,-0.0222,-0.0214,-0.0229,-0.0181,-0.0228,-0.0543,0.26
199209,0.0141,0.0192,0.0093,0.0152,0.0203,0.0095,0.0118,0.014,0.028,0.0071,0.26
199210,0.0507,0.0277,0.0195,0.0212,0.0006,0.0233,0.0183,0.0202,0.0161,0.015,0.23
199211,0.0989,0.075,0.0766,0.0649,0.0453,0.0729,0.0658,0.0705,0.0747,0.0759,0.23
199212,0.0654,0.0468,0.043,0.0345,0.0391,0.0508,0.0382,0.0444,0.0295,0.0132,0.28
199301,0.1298,0.0602,0.0397,0.0876,0.0404,0.0477,0.044,0.0416,0.0567,0.0621,0.23
199302,-0.0262,-0.0138,-0.0179,0.0083,0.0015,0.0026,-0.0138,-0.0214,-0.0183,-0.0252,0.22
199303,0.0274,0.0198,0.0275,0.0318,0.0353,0.0334,0.0374,0.0274,0.0269,0.0255,0.25
199304,-0.012,-0.0256,-0.0208,0.0089,-0.0146,-0.0269,-0.0189,-0.0259,-0.0384,-0.0215,0.24
199305,0.0719,0.0382,0.0368,0.0282,0.0316,0.0214,0.0325,0.0286,0.0308,0.0454,0.22
199306,0.0323,0.0184,0.0166,0.0115,0.0053,0.0081,0.0065,0.0095,-0.0032,0.0062,0.25
199307,0.0314,0.0106,0.004,0.0001,0.0087,0.0196,0.0167,0.0183,0.015,0.0048,0.24
199308,0.0649,0.0488,0.0385,0.0398,0.0283,0.0374,0.0395,0.033,0.0301,0.0321,0.25
199309,0.0341,0.0348,0.025,0.0191,0.0227,0.0159,0.0338,0.0149,0.0341,0.0343,0.26
199310,0.0785,0.0434,0.0305,0.0276,0.0466,0.0203,0.0338,0.0302,0.0384,0.037,0.22
199311,-0.0165,-0.0344,-0.0293,-0.0232,-0.0253,-0.0125,-0.0173,-0.022,-0.0263,-0.0332,0.25
199312,0.0105,0.005,0.0149,0.0265,0.0132,0.0186,0.016,0.0158,0.0181,-0.0078,0.23
199401,0.0809,0.0564,0.0405,0.0534,0.0428,0.0453,0.0341,0.0323,0.0294,0.0344,0.25
199402,0.0041,-0.014,-0.0141,-0.002,-0.0093,-0.0092,-0.0123,-0.0062,-0.0053,-0.0089,0.21
199403,-0.0382,-0.0423,-0.0437,-0.0404,-0.0401,-0.0394,-0.0467,-0.0465,-0.0469,-0.0569,0.27
199404,-0.0224,-0.0183,-0.0029,-0.0091,-0.0107,-0.0045,0.0017,-0.0203,-0.0052,-0.0304,0.27
199405,0.0022,-0.0081,-0.0056,0.0018,-0.0007,-0.0027,-0.0057,-0.0031,-0.0032,-0.0074,0.31
199406,-0.0462,-0.0352,-0.0214,-0.032,-0.0114,-0.0082,-0.0153,-0.0197,-0.0226,-0.0435,0.31
199407,0.0294,0.0156,0.0071,0.023,0.014,0.0161,0.0141,0.0108,0.0075,0,0.28
199408,0.0547,0.0298,0.041,0.0349,0.042,0.0343,0.0472,0.0367,0.0301,0.0312,0.37
199409,0.0267,0.0069,-0.0029,-0.0031,0,0.0008,-0.001,0.0039,-0.0019,0.0122,0.37
199410,-0.0058,-0.0018,0.0061,0.0075,0.0031,0.0004,-0.0014,0.0051,0.0064,-0.0029,0.38
199411,-0.0452,-0.0579,-0.0447,-0.0467,-0.0447,-0.0345,-0.0407,-0.0335,-0.0408,-0.0421,0.37
199412,-0.0166,-0.0141,-0.0103,-0.0085,-0.0024,0.0061,-0.0016,-0.017,-0.0039,-0.0306,0.44
199501,0.0898,0.0397,0.0296,0.0197,0.0292,0.0137,0.0141,0.0056,0.0073,-0.0261,0.42
199502,0.0422,0.0359,0.0403,0.0381,0.0272,0.0395,0.0299,0.0384,0.0354,0.0117,0.4
199503,0.028,0.0215,0.0191,0.0217,0.0089,0.0251,0.0208,0.0069,0.0054,0.0136,0.46
199504,0.0354,0.0246,0.0236,0.0234,0.0224,0.0197,0.0205,0.021,0.0197,0.0194,0.44
199505,0.0203,0.0111,0.0193,0.0245,0.0224,0.0198,0.0213,0.023,0.0102,0.0224,0.54
199506,0.0679,0.0422,0.0476,0.0543,0.0468,0.0401,0.0361,0.0479,0.0488,0.075,0.47
199507,0.0763,0.0524,0.0497,0.0387,0.0384,0.0418,0.0478,0.0521,0.0601,0.0864,0.45
199508,0.0613,0.0438,0.0346,0.0291,0.0301,0.0368,0.0324,0.0284,0.0337,0.0209,0.47
199509,0.0413,0.0283,0.0278,0.0256,0.0288,0.0197,0.0326,0.0252,0.0165,0.0263,0.43
199510,-0.064,-0.0561,-0.0392,-0.0454,-0.0212,-0.0324,-0.035,-0.0304,-0.0306,-0.0526,0.47
199511,0.0125,0.0048,0.0167,0.0094,0.0152,0.0213,0.0185,0.0283,0.0314,0.0146,0.42
199512,-0.0003,0.0031,0.0042,0.0203,0.0092,0.0222,0.0113,0.0097,0.0145,0.0084,0.49
199601,0.0651,0.0388,0.025,0.0298,0.0111,0.0086,0.0054,0.0159,0.0047,0.0207,0.43
199602,0.0712,0.0415,0.028,0.0292,0.0239,0.0159,0.0297,0.0171,0.0356,0.0426,0.39
199603,0.0358,0.0275,0.0225,0.014,0.0263,0.0271,0.0258,0.0192,0.0314,0.0256,0.39
199604,0.0901,0.0649,0.0579,0.0383,0.0362,0.0418,0.0589,0.0649,0.058,0.0779,0.46
199605,0.0958,0.0585,0.0429,0.0569,0.0291,0.0414,0.0515,0.0735,0.0852,0.0884,0.42
199606,-0.0485,-0.0202,-0.0141,-0.0162,-0.0138,-0.0119,-0.0249,-0.0209,-0.0375,-0.0674,0.4
199607,-0.1311,-0.0955,-0.0836,-0.0712,-0.0625,-0.0635,-0.0509,-0.0578,-0.0763,-0.1038,0.45
199608,0.081,0.0432,0.0402,0.0314,0.036,0.0337,0.0355,0.0261,0.0354,0.0295,0.41
199609,0.0276,0.0326,0.028,0.0304,0.0391,0.0332,0.0344,0.0348,0.0251,0.0302,0.44
199610,-0.0525,-0.0282,-0.0067,-0.0042,-0.0005,0,-0.0079,-0.0049,-0.0228,-0.0502,0.42
199611,0.0159,0.0092,0.025,0.0292,0.0271,0.034,0.0276,0.0321,0.028,0.0217,0.41
199612,-0.0247,0.0016,-0.0018,0.0139,0.0112,0.0131,0.0143,-0.0037,-0.0018,-0.0181,0.46
199701,0.1353,0.0633,0.0731,0.0511,0.0621,0.0404,0.0486,0.0406,0.0365,0.0249,0.45
199702,-0.0165,-0.0136,-0.0067,-0.0005,0.0052,0.0057,0.0013,-0.0074,-0.0295,-0.0452,0.39
199703,-0.074,-0.0646,-0.0549,-0.0468,-0.0405,-0.0243,-0.0262,-0.0441,-0.0541,-0.059,0.43
199704,-0.0292,-0.0279,-0.0158,-0.0265,-0.0118,-0.0223,-0.0251,-0.0159,-0.0207,-0.0375,0.43
199705,0.1241,0.1082,0.0739,0.0831,0.0602,0.0724,0.0837,0.0837,0.0907,0.0772,0.49
199706,0.0353,0.0461,0.0462,0.0451,0.0604,0.0595,0.0618,0.0575,0.0346,0.0359,0.37
199707,0.0593,0.0578,0.0513,0.065,0.0505,0.0561,0.0541,0.0567,0.0432,0.0275,0.43
199708,0.0535,0.0285,0.0243,0.0262,0.0345,0.0191,0.0205,0.0181,0.0318,0.0466,0.41
199709,0.1094,0.0999,0.0877,0.0876,0.0754,0.0905,0.0839,0.0922,0.0788,0.0681,0.44
199710,-0.0192,-0.0226,-0.0009,-0.0135,-0.0087,-0.0119,-0.0227,-0.02,-0.0211,-0.0434,0.42
199711,-0.0605,-0.0297,-0.0186,-0.0047,-0.0031,-0.0026,-0.0022,0.0059,-0.0093,-0.0301,0.39
199712,-0.0983,-0.0545,-0.0245,-0.0064,0.0012,0.0138,0.0078,0.0129,0.0153,-0.0383,0.48
199801,0.0776,0.017,-0.0058,0.006,-0.0017,-0.0137,-0.0116,-0.023,-0.0226,-0.0324,0.43
199802,0.0893,0.0777,0.0627,0.0643,0.0637,0.0618,0.0589,0.0687,0.0526,0.0455,0.39
199803,0.0589,0.0521,0.0486,0.0553,0.0485,0.0555,0.0557,0.057,0.0453,0.026,0.39
199804,0.043,0.0274,0.0193,0.029,0.0288,0.0126,0.018,0.0205,0.0251,0.0253,0.43
199805,-0.0606,-0.0371,-0.047,-0.0245,-0.0363,-0.0262,-0.0385,-0.0476,-0.0448,-0.0611,0.4
199806,-0.0442,-0.0297,-0.0289,-0.0286,-0.0238,-0.0294,-0.0139,-0.0213,-0.0245,-0.0303,0.41
199807,-0.0634,-0.0608,-0.0551,-0.0503,-0.0613,-0.0359,-0.0537,-0.0477,-0.0575,-0.0761,0.4
199808,-0.2454,-0.2227,-0.2086,-0.2022,-0.1877,-0.1706,-0.1743,-0.1785,-0.1899,-0.2228,0.43
199809,0.1129,0.0651,0.0421,0.041,0.0286,0.0145,0.0103,0.0001,-0.0019,-0.018,0.46
199810,0.105,0.0512,0.044,0.0309,0.0231,0.0312,0.015,0.0126,0.0169,0.0029,0.32
199811,0.1436,0.085,0.0594,0.0681,0.0672,0.0589,0.0856,0.0539,0.0735,0.0644,0.31
199812,0.0215,0.0269,0.0307,0.017,0.0321,0.0246,0.0257,0.038,0.0256,0.0215,0.38
199901,0.1911,0.0743,0.0548,0.0278,0.0345,0.0279,0.0332,0.0258,0.0396,0.0555,0.35
199902,-0.0484,-0.0355,-0.0426,-0.0412,-0.04,-0.0494,-0.0342,-0.0466,-0.0511,-0.0653,0.35
199903,0.0041,-0.007,-0.0175,-0.0117,-0.0089,-0.0208,-0.0221,-0.0097,-0.0067,-0.0058,0.43
199904,0.1347,0.106,0.0744,0.0625,0.0441,0.0527,0.0541,0.0738,0.065,0.1266,0.37
199905,0.0589,0.0475,0.0338,0.0398,0.0314,0.0257,0.0231,0.0155,0.0236,-0.0043,0.34
199906,0.0479,0.0414,0.0326,0.046,0.0343,0.0275,0.0386,0.0464,0.0333,0.0366,0.4
199907,0.0351,0.0214,0.0138,0.0062,-0.0068,-0.0002,-0.0101,0.0032,-0.0137,0.0014,0.38
199908,-0.0505,-0.0506,-0.0387,-0.0531,-0.0338,-0.0288,-0.0108,-0.0249,-0.0288,-0.0267,0.39
199909,-0.016,-0.0329,-0.0302,-0.0148,-0.0287,-0.0215,-0.0217,-0.0127,-0.0117,0.0033,0.39
199910,0.0256,-0.0075,-0.0142,-0.0105,-0.0099,0.0003,-0.0188,-0.0068,-0.0104,0.0193,0.39
199911,0.2119,0.0997,0.1068,0.0622,0.0544,0.0731,0.0552,0.0611,0.0767,0.1346,0.36
199912,0.0865,0.0324,0.0212,0.0298,0.0145,0.0179,0.0312,0.0814,0.111,0.2105,0.44
200001,0.1234,0.0408,0.0378,0.0091,0.025,0.0228,0.017,0.0516,0.0442,0.0698,0.41
200002,0.0951,0.0341,0.067,0.0347,0.0601,0.0346,0.0669,0.0762,0.1256,0.3268,0.43
200003,0.0488,0.0547,0.0484,0.034,0.0465,0.0364,0.0047,0.0336,0.0213,-0.0843,0.47
200004,-0.1666,-0.0683,-0.0576,-0.0372,-0.047,-0.0574,-0.0701,-0.0762,-0.1004,-0.1362,0.46
200005,-0.1431,-0.0579,-0.0387,-0.014,-0.0225,-0.0098,0.0021,-0.0065,-0.0362,-0.0364,0.5
200006,0.1916,0.0896,0.0535,0.0466,0.0465,0.0346,0.0244,0.0245,0.0344,0.0496,0.4
200007,0.0052,0.0132,0.0123,0.0007,0.0027,-0.0111,0.011,-0.013,-0.0283,-0.0901,0.48
200008,0.1083,0.0562,0.061,0.0555,0.0445,0.0336,0.0484,0.0519,0.0436,0.0594,0.5
200009,-0.0805,-0.0456,-0.0342,-0.0254,-0.0162,-0.0133,-0.0311,-0.0377,-0.036,-0.0672,0.51
200010,-0.1215,-0.0835,-0.0657,-0.0534,-0.0495,-0.0366,-0.0268,-0.0493,-0.0576,-0.075,0.56
200011,-0.2522,-0.1673,-0.1153,-0.0824,-0.0719,-0.0528,-0.0541,-0.0819,-0.0682,-0.1198,0.51
200012,-0.0858,-0.0197,-0.0249,0.0269,0.0264,0.0239,0.0538,0.045,0.0407,0.0076,0.5
200101,0.5875,0.2564,0.1582,0.1007,0.1068,0.0946,0.0816,0.0677,0.0735,0.0489,0.54
200102,-0.0748,-0.0385,-0.0333,-0.0184,-0.0086,-0.0202,-0.0258,-0.0553,-0.0996,-0.1858,0.38
200103,-0.1637,-0.0821,-0.0587,-0.0436,-0.0142,-0.0133,-0.0221,-0.0247,-0.0186,-0.0474,0.42
200104,0.1709,0.0887,0.0786,0.0666,0.05,0.0496,0.0372,0.037,0.041,0.0106,0.39
200105,0.0967,0.077,0.087,0.0674,0.0596,0.071,0.0734,0.0586,0.0561,0.0443,0.32
200106,-0.0091,0.0223,0.0165,0.0307,0.0302,0.0277,0.0276,-0.0038,0.0197,0.0086,0.28
200107,-0.0737,-0.0243,-0.0242,-0.0007,-0.0155,-0.003,-0.0049,-0.0195,-0.0186,-0.0664,0.3
200108,-0.0836,-0.0526,-0.0382,-0.0317,-0.0242,-0.0227,-0.0056,-0.0171,-0.0316,-0.0333,0.31
200109,-0.1828,-0.149,-0.1456,-0.1307,-0.1011,-0.102,-0.0827,-0.1097,-0.1002,-0.1438,0.28
200110,0.2415,0.1119,0.1032,0.0732,0.0518,0.0485,0.0205,0.0191,0.0087,0.0406,0.22
200111,0.1161,0.0822,0.0714,0.061,0.0584,0.0568,0.0669,0.0685,0.0868,0.1093,0.17
200112,0.0784,0.0632,0.056,0.0457,0.0619,0.0719,0.0645,0.0685,0.0626,0.067,0.15
200201,0.0398,0.025,0.0349,0.022,0.018,0.0265,0.0173,0.0015,0.0062,-0.0092,0.14
200202,-0.1067,-0.0408,-0.0293,-0.0155,-0.0077,-0.0128,-0.0077,-0.0215,-0.0127,-0.0598,0.13
200203,0.1072,0.0856,0.0686,0.0785,0.0723,0.0644,0.0656,0.0754,0.0643,0.0804,0.13
200204,-0.0182,0.0167,0.0223,0.0126,0.016,0.0196,0.0103,-0.0155,-0.0013,-0.0345,0.15
200205,-0.0707,-0.0438,-0.0185,-0.0164,0.0013,0.0062,-0.0128,-0.0023,-0.0171,-0.008,0.14
200206,-0.1379,-0.0892,-0.0478,-0.0606,-0.0519,-0.041,-0.0421,-0.0479,-0.0523,-0.0617,0.13
200207,-0.1281,-0.1267,-0.1247,-0.1141,-0.1127,-0.1028,-0.0941,-0.0957,-0.1306,-0.1535,0.15
200208,0.0357,0.015,0.005,-0.012,0.0006,-0.0061,-0.0024,0.0036,0.005,-0.0219,0.14
200209,-0.1204,-0.1024,-0.0781,-0.0797,-0.0696,-0.0525,-0.0611,-0.0777,-0.0783,-0.112,0.14
200210,0.1448,0.0661,0.053,0.0467,0.0278,0.0166,0.0136,0.0285,0.0242,0.0024,0.14
200211,0.2398,0.1404,0.099,0.0733,0.0963,0.0735,0.0766,0.0934,0.1105,0.1926,0.12
200212,-0.0313,-0.014,-0.0069,-0.005,-0.019,-0.0199,-0.0436,-0.0514,-0.0768,-0.1518,0.11
200301,0.0154,0.0126,0.0008,-0.0124,-0.0105,-0.006,0.0095,-0.001,-0.0088,0.0015,0.1
200302,-0.0578,-0.0256,-0.0251,-0.022,-0.0249,-0.0196,-0.0181,-0.0224,-0.0222,-0.0222,0.09
200303,0.0236,0.0068,0.0022,0.0087,0.0168,0.0075,0.0102,0.0127,0.0133,0.0159,0.1
200304,0.1474,0.1112,0.0893,0.0752,0.0789,0.0827,0.0759,0.084,0.0903,0.1233,0.1
200305,0.1964,0.1117,0.1086,0.0875,0.0911,0.1277,0.1137,0.1417,0.1592,0.2049,0.09
200306,0.0725,0.0469,0.0557,0.0221,0.0307,0.0386,0.0379,0.058,0.042,0.0774,0.1
200307,0.0916,0.0892,0.0707,0.0685,0.0595,0.0648,0.0666,0.0553,0.0646,0.0822,0.07
200308,0.0712,0.057,0.0441,0.0366,0.0361,0.041,0.0468,0.0466,0.0418,0.0655,0.07
200309,0.0533,0.0264,0.031,0.0103,0.0092,0.0135,0.0196,0.0112,0.0043,0.0232,0.08
200310,0.091,0.1054,0.0716,0.0778,0.0706,0.0705,0.0762,0.073,0.0891,0.1036,0.07
200311,0.0239,0.0381,0.0337,0.0405,0.0361,0.0369,0.0466,0.0371,0.0258,0.0553,0.07
200312,0.0425,0.0471,0.0421,0.0314,0.0349,0.0314,0.0391,0.0371,0.0229,0.0261,0.08
200401,0.1241,0.0667,0.0566,0.0524,0.0588,0.0597,0.0551,0.0515,0.0523,0.0601,0.07
200402,0.004,0.0147,0.0271,0.0156,0.0321,0.0187,0.0245,0.0071,0.0032,-0.0042,0.06
200403,-0.0104,-0.0045,-0.0017,0.0051,0.002,0.0088,0.0012,0.0102,0.0066,0.0261,0.09
200404,-0.0495,-0.0425,-0.0196,-0.0254,-0.0242,-0.0195,-0.0275,-0.0197,-0.0228,-0.0317,0.08
200405,0.0105,0.0013,0.0063,-0.0025,-0.0081,-0.005,-0.0134,-0.0069,0.0011,0.0034,0.06
200406,0.0257,0.0183,0.0316,0.0313,0.0282,0.0206,0.0343,0.0229,0.0205,0.0209,0.08
200407,-0.0905,-0.0592,-0.0469,-0.0519,-0.0564,-0.0543,-0.0569,-0.0602,-0.054,-0.0819,0.1
200408,-0.0257,-0.016,-0.0163,-0.0137,-0.0113,-0.0034,0.0019,0.0021,-0.0141,-0.0146,0.11
200409,0.0628,0.0519,0.0418,0.0366,0.0308,0.0359,0.0337,0.0351,0.0375,0.0283,0.11
200410,0.025,0.0165,0.0168,0.0236,0.0215,0.0216,0.0191,0.0149,0.0232,0.0133,0.11
200411,0.132,0.0884,0.081,0.0892,0.0825,0.058,0.0797,0.0683,0.0797,0.0874,0.15
200412,0.0917,0.0536,0.0516,0.0464,0.0464,0.0506,0.0426,0.0464,0.0598,0.0621,0.16
200501,-0.0275,-0.0264,-0.0235,-0.0288,-0.0327,-0.0334,-0.0235,-0.0292,-0.0352,-0.0618,0.16
200502,-0.0155,0.0085,0.0028,0.0134,0.0152,0.0172,0.017,0.0201,0.028,0.0242,0.16
200503,-0.0568,-0.0345,-0.0203,-0.0143,-0.0224,-0.0194,-0.0075,-0.0264,-0.0188,-0.0314,0.21
200504,-0.0778,-0.0653,-0.0564,-0.0423,-0.0473,-0.0509,-0.0441,-0.0384,-0.0489,-0.0658,0.21
200505,0.082,0.0549,0.0489,0.0659,0.0429,0.0378,0.0349,0.0419,0.0295,0.0376,0.24
200506,0.0441,0.0376,0.0353,0.0424,0.031,0.0271,0.0422,0.0355,0.0268,0.0219,0.23
200507,0.0784,0.0629,0.0584,0.0613,0.0656,0.0617,0.0676,0.0581,0.0649,0.0619,0.24
200508,-0.0158,0.001,-0.015,-0.0078,-0.0108,-0.0165,-0.0182,-0.0055,-0.0133,-0.0106,0.3
200509,-0.0069,-0.003,0.0067,0.0038,0.0001,0.0025,0.003,0.0171,0.0095,0.0279,0.29
200510,-0.0511,-0.0297,-0.0309,-0.0233,-0.026,-0.0262,-0.0276,-0.029,-0.0333,-0.0329,0.27
200511,0.0469,0.0483,0.0327,0.0283,0.0359,0.032,0.0293,0.0265,0.0415,0.0389,0.31
200512,0.0157,0.0063,0.0107,0.0125,0.0025,0.0022,0.0081,0.0026,0.0013,0.016,0.32
200601,0.1138,0.0781,0.0639,0.0567,0.0585,0.0568,0.08,0.0721,0.0838,0.0785,0.35
200602,0.0101,0.0175,0.0166,0.0156,0.0088,0.0104,0.0094,0.0086,-0.0056,-0.023,0.34
200603,0.0554,0.0436,0.0407,0.0352,0.0233,0.0281,0.0356,0.0327,0.0486,0.0619,0.37
200604,-0.0007,-0.0001,0.0072,-0.001,0.0043,0.0084,0.0168,0.0132,0.0076,0.0128,0.36
200605,-0.0702,-0.0589,-0.0482,-0.0295,-0.0291,-0.0316,-0.0482,-0.0436,-0.0423,-0.0597,0.43
